gid,max,mean
다사637485,10.25617790222168,2.83128173828125
다사628518,0.9399663209915161,0.4917776107788086
다사629490,10.443339347839355,2.2965852355957033
다사624489,18.4371337890625,4.046031494140625
다사639498,13.869438171386719,5.910843505859375
다사614485,1.9914125204086304,0.8087030792236328
다사632494,3.250347375869751,2.1630218505859373
다사634521,6.3612189292907715,3.288114013671875
다사614487,4.400654315948486,1.2008277893066406
다사631515,2.068873882293701,1.1219456481933594
다사625484,1.7431423664093018,1.355168914794922
다사633516,4.191953659057617,2.35001708984375
다사639492,12.614875793457031,3.230859375
다사627486,2.955228567123413,0.5605733871459961
다사641500,21.80154800415039,7.58592041015625
다사635492,2.332066535949707,1.6305116271972657
다사624498,6.194539546966553,1.4579513549804688
다사631517,1.6721000671386719,1.3629878234863282
다사622507,2.8930575847625732,0.922952880859375
다사635479,4.256508827209473,2.038036651611328
다사636500,7.215948104858398,3.3743856811523436
다사620505,6.2206950187683105,1.3201641845703125
다사632480,2.1936209201812744,0.7715908050537109
다사619482,4.01018762588501,0.5704787826538086
다사625512,0.42184770107269287,0.3648847198486328
다사621492,1.329456090927124,0.6979549407958985
다사642504,28.630929946899414,10.048297729492187
다사634487,2.203958034515381,0.6713318634033203
다사634523,12.333099365234375,7.833098754882813
다사628487,21.684967041015625,3.7521502685546877
다사625504,3.529125452041626,2.0515118408203126
다사636491,1.4615726470947266,0.9778016662597656
다사637503,4.2954607009887695,2.2046095275878907
다사639483,11.588831901550293,1.8897293090820313
다사632520,4.307253360748291,2.0090643310546876
다사637495,4.6825103759765625,0.9301332855224609
다사635496,1.392606258392334,0.7903740692138672
다사644507,24.47759246826172,17.167327880859375
다사643514,33.46949005126953,19.193780517578126
다사627479,0.9126749634742737,0.2330525779724121
다사624495,18.06348991394043,5.9269647216796875
다사650498,9.119904518127441,4.57365478515625
다사630523,1.7986980676651,1.2729067230224609
다사635516,6.223150253295898,4.873865966796875
다사625488,6.934231281280518,5.600145263671875
다사623482,0.2888367772102356,0.18078624725341796
다사627480,0.28161174058914185,0.07000872135162353
다사636508,2.066053867340088,1.4247525024414063
다사626483,1.5128132104873657,1.1368924713134765
다사631490,14.929887771606445,3.718069763183594
다사635503,4.272324085235596,3.064897155761719
다사643490,1.876747727394104,0.4033879852294922
다사634504,4.513908386230469,2.4657461547851565
다사626507,4.30579137802124,0.5151906204223633
다사636479,4.170407772064209,2.799952087402344
다사618492,8.017409324645996,2.9225531005859375
다사638503,3.4697234630584717,2.2157447814941404
다사638482,10.767516136169434,3.3381451416015624
다사629524,2.8263986110687256,1.0050399017333984
다사624512,0.2560395300388336,0.22078941345214845
다사623511,6.522814750671387,1.4853825378417969
다사611484,4.719737529754639,2.2202935791015626
다사640502,12.867708206176758,5.516090087890625
다사632522,8.646202087402344,2.037154083251953
다사625514,2.9570748805999756,0.43011768341064455
다사625489,6.945755958557129,1.7075640869140625
다사624503,4.537978649139404,0.9396405792236329
다사642494,16.934751510620117,5.7639703369140625
다사617484,1.3883147239685059,0.8359716033935547
다사626518,13.405701637268066,2.1698294067382813
다사642485,1.91032874584198,0.9926871490478516
다사640504,5.033260345458984,2.1376890563964843
