gid_500,gid_100,gid,grid_x,grid_y,geometry
31,522,다사650507,1930,3901,"POLYGON ((965000 1950700, 965000 1950800, 965100 1950800, 965100 1950700, 965000 1950700))"
31,523,다사651507,1930,3901,"POLYGON ((965100 1950700, 965100 1950800, 965200 1950800, 965200 1950700, 965100 1950700))"
31,524,다사652507,1930,3901,"POLYGON ((965200 1950700, 965200 1950800, 965300 1950800, 965300 1950700, 965200 1950700))"
31,525,다사653507,1930,3901,"POLYGON ((965300 1950700, 965300 1950800, 965400 1950800, 965400 1950700, 965300 1950700))"
31,526,다사654507,1930,3901,"POLYGON ((965400 1950700, 965400 1950800, 965500 1950800, 965500 1950700, 965400 1950700))"
31,562,다사650506,1930,3901,"POLYGON ((965000 1950600, 965000 1950700, 965100 1950700, 965100 1950600, 965000 1950600))"
31,563,다사651506,1930,3901,"POLYGON ((965100 1950600, 965100 1950700, 965200 1950700, 965200 1950600, 965100 1950600))"
31,564,다사652506,1930,3901,"POLYGON ((965200 1950600, 965200 1950700, 965300 1950700, 965300 1950600, 965200 1950600))"
31,565,다사653506,1930,3901,"POLYGON ((965300 1950600, 965300 1950700, 965400 1950700, 965400 1950600, 965300 1950600))"
31,566,다사654506,1930,3901,"POLYGON ((965400 1950600, 965400 1950700, 965500 1950700, 965500 1950600, 965400 1950600))"
31,602,다사650505,1930,3901,"POLYGON ((965000 1950500, 965000 1950600, 965100 1950600, 965100 1950500, 965000 1950500))"
31,603,다사651505,1930,3901,"POLYGON ((965100 1950500, 965100 1950600, 965200 1950600, 965200 1950500, 965100 1950500))"
31,604,다사652505,1930,3901,"POLYGON ((965200 1950500, 965200 1950600, 965300 1950600, 965300 1950500, 965200 1950500))"
31,605,다사653505,1930,3901,"POLYGON ((965300 1950500, 965300 1950600, 965400 1950600, 965400 1950500, 965300 1950500))"
31,606,다사654505,1930,3901,"POLYGON ((965400 1950500, 965400 1950600, 965500 1950600, 965500 1950500, 965400 1950500))"
32,448,다사655509,1931,3901,"POLYGON ((965500 1950900, 965500 1951000, 965600 1951000, 965600 1950900, 965500 1950900))"
32,449,다사656509,1931,3901,"POLYGON ((965600 1950900, 965600 1951000, 965700 1951000, 965700 1950900, 965600 1950900))"
32,450,다사657509,1931,3901,"POLYGON ((965700 1950900, 965700 1951000, 965800 1951000, 965800 1950900, 965700 1950900))"
32,451,다사658509,1931,3901,"POLYGON ((965800 1950900, 965800 1951000, 965900 1951000, 965900 1950900, 965800 1950900))"
32,452,다사659509,1931,3901,"POLYGON ((965900 1950900, 965900 1951000, 966000 1951000, 966000 1950900, 965900 1950900))"
32,487,다사655508,1931,3901,"POLYGON ((965500 1950800, 965500 1950900, 965600 1950900, 965600 1950800, 965500 1950800))"
32,488,다사656508,1931,3901,"POLYGON ((965600 1950800, 965600 1950900, 965700 1950900, 965700 1950800, 965600 1950800))"
32,489,다사657508,1931,3901,"POLYGON ((965700 1950800, 965700 1950900, 965800 1950900, 965800 1950800, 965700 1950800))"
32,490,다사658508,1931,3901,"POLYGON ((965800 1950800, 965800 1950900, 965900 1950900, 965900 1950800, 965800 1950800))"
32,491,다사659508,1931,3901,"POLYGON ((965900 1950800, 965900 1950900, 966000 1950900, 966000 1950800, 965900 1950800))"
32,527,다사655507,1931,3901,"POLYGON ((965500 1950700, 965500 1950800, 965600 1950800, 965600 1950700, 965500 1950700))"
32,528,다사656507,1931,3901,"POLYGON ((965600 1950700, 965600 1950800, 965700 1950800, 965700 1950700, 965600 1950700))"
32,529,다사657507,1931,3901,"POLYGON ((965700 1950700, 965700 1950800, 965800 1950800, 965800 1950700, 965700 1950700))"
32,530,다사658507,1931,3901,"POLYGON ((965800 1950700, 965800 1950800, 965900 1950800, 965900 1950700, 965800 1950700))"
32,531,다사659507,1931,3901,"POLYGON ((965900 1950700, 965900 1950800, 966000 1950800, 966000 1950700, 965900 1950700))"
32,567,다사655506,1931,3901,"POLYGON ((965500 1950600, 965500 1950700, 965600 1950700, 965600 1950600, 965500 1950600))"
32,568,다사656506,1931,3901,"POLYGON ((965600 1950600, 965600 1950700, 965700 1950700, 965700 1950600, 965600 1950600))"
32,569,다사657506,1931,3901,"POLYGON ((965700 1950600, 965700 1950700, 965800 1950700, 965800 1950600, 965700 1950600))"
32,570,다사658506,1931,3901,"POLYGON ((965800 1950600, 965800 1950700, 965900 1950700, 965900 1950600, 965800 1950600))"
32,571,다사659506,1931,3901,"POLYGON ((965900 1950600, 965900 1950700, 966000 1950700, 966000 1950600, 965900 1950600))"
32,607,다사655505,1931,3901,"POLYGON ((965500 1950500, 965500 1950600, 965600 1950600, 965600 1950500, 965500 1950500))"
32,608,다사656505,1931,3901,"POLYGON ((965600 1950500, 965600 1950600, 965700 1950600, 965700 1950500, 965600 1950500))"
32,609,다사657505,1931,3901,"POLYGON ((965700 1950500, 965700 1950600, 965800 1950600, 965800 1950500, 965700 1950500))"
32,610,다사658505,1931,3901,"POLYGON ((965800 1950500, 965800 1950600, 965900 1950600, 965900 1950500, 965800 1950500))"
32,611,다사659505,1931,3901,"POLYGON ((965900 1950500, 965900 1950600, 966000 1950600, 966000 1950500, 965900 1950500))"
37,623,다사630504,1926,3900,"POLYGON ((963000 1950400, 963000 1950500, 963100 1950500, 963100 1950400, 963000 1950400))"
37,624,다사631504,1926,3900,"POLYGON ((963100 1950400, 963100 1950500, 963200 1950500, 963200 1950400, 963100 1950400))"
37,625,다사632504,1926,3900,"POLYGON ((963200 1950400, 963200 1950500, 963300 1950500, 963300 1950400, 963200 1950400))"
37,626,다사633504,1926,3900,"POLYGON ((963300 1950400, 963300 1950500, 963400 1950500, 963400 1950400, 963300 1950400))"
37,627,다사634504,1926,3900,"POLYGON ((963400 1950400, 963400 1950500, 963500 1950500, 963500 1950400, 963400 1950400))"
37,663,다사630503,1926,3900,"POLYGON ((963000 1950300, 963000 1950400, 963100 1950400, 963100 1950300, 963000 1950300))"
37,664,다사631503,1926,3900,"POLYGON ((963100 1950300, 963100 1950400, 963200 1950400, 963200 1950300, 963100 1950300))"
37,665,다사632503,1926,3900,"POLYGON ((963200 1950300, 963200 1950400, 963300 1950400, 963300 1950300, 963200 1950300))"
37,666,다사633503,1926,3900,"POLYGON ((963300 1950300, 963300 1950400, 963400 1950400, 963400 1950300, 963300 1950300))"
37,667,다사634503,1926,3900,"POLYGON ((963400 1950300, 963400 1950400, 963500 1950400, 963500 1950300, 963400 1950300))"
37,704,다사630502,1926,3900,"POLYGON ((963000 1950200, 963000 1950300, 963100 1950300, 963100 1950200, 963000 1950200))"
37,705,다사631502,1926,3900,"POLYGON ((963100 1950200, 963100 1950300, 963200 1950300, 963200 1950200, 963100 1950200))"
37,706,다사632502,1926,3900,"POLYGON ((963200 1950200, 963200 1950300, 963300 1950300, 963300 1950200, 963200 1950200))"
37,707,다사633502,1926,3900,"POLYGON ((963300 1950200, 963300 1950300, 963400 1950300, 963400 1950200, 963300 1950200))"
37,708,다사634502,1926,3900,"POLYGON ((963400 1950200, 963400 1950300, 963500 1950300, 963500 1950200, 963400 1950200))"
37,744,다사630501,1926,3900,"POLYGON ((963000 1950100, 963000 1950200, 963100 1950200, 963100 1950100, 963000 1950100))"
37,745,다사631501,1926,3900,"POLYGON ((963100 1950100, 963100 1950200, 963200 1950200, 963200 1950100, 963100 1950100))"
37,746,다사632501,1926,3900,"POLYGON ((963200 1950100, 963200 1950200, 963300 1950200, 963300 1950100, 963200 1950100))"
37,747,다사633501,1926,3900,"POLYGON ((963300 1950100, 963300 1950200, 963400 1950200, 963400 1950100, 963300 1950100))"
37,748,다사634501,1926,3900,"POLYGON ((963400 1950100, 963400 1950200, 963500 1950200, 963500 1950100, 963400 1950100))"
37,783,다사630500,1926,3900,"POLYGON ((963000 1950000, 963000 1950100, 963100 1950100, 963100 1950000, 963000 1950000))"
37,784,다사631500,1926,3900,"POLYGON ((963100 1950000, 963100 1950100, 963200 1950100, 963200 1950000, 963100 1950000))"
37,785,다사632500,1926,3900,"POLYGON ((963200 1950000, 963200 1950100, 963300 1950100, 963300 1950000, 963200 1950000))"
37,786,다사633500,1926,3900,"POLYGON ((963300 1950000, 963300 1950100, 963400 1950100, 963400 1950000, 963300 1950000))"
37,787,다사634500,1926,3900,"POLYGON ((963400 1950000, 963400 1950100, 963500 1950100, 963500 1950000, 963400 1950000))"
39,633,다사640504,1928,3900,"POLYGON ((964000 1950400, 964000 1950500, 964100 1950500, 964100 1950400, 964000 1950400))"
39,634,다사641504,1928,3900,"POLYGON ((964100 1950400, 964100 1950500, 964200 1950500, 964200 1950400, 964100 1950400))"
39,635,다사642504,1928,3900,"POLYGON ((964200 1950400, 964200 1950500, 964300 1950500, 964300 1950400, 964200 1950400))"
39,636,다사643504,1928,3900,"POLYGON ((964300 1950400, 964300 1950500, 964400 1950500, 964400 1950400, 964300 1950400))"
39,637,다사644504,1928,3900,"POLYGON ((964400 1950400, 964400 1950500, 964500 1950500, 964500 1950400, 964400 1950400))"
39,673,다사640503,1928,3900,"POLYGON ((964000 1950300, 964000 1950400, 964100 1950400, 964100 1950300, 964000 1950300))"
39,674,다사641503,1928,3900,"POLYGON ((964100 1950300, 964100 1950400, 964200 1950400, 964200 1950300, 964100 1950300))"
39,675,다사642503,1928,3900,"POLYGON ((964200 1950300, 964200 1950400, 964300 1950400, 964300 1950300, 964200 1950300))"
39,676,다사643503,1928,3900,"POLYGON ((964300 1950300, 964300 1950400, 964400 1950400, 964400 1950300, 964300 1950300))"
39,677,다사644503,1928,3900,"POLYGON ((964400 1950300, 964400 1950400, 964500 1950400, 964500 1950300, 964400 1950300))"
39,714,다사640502,1928,3900,"POLYGON ((964000 1950200, 964000 1950300, 964100 1950300, 964100 1950200, 964000 1950200))"
39,715,다사641502,1928,3900,"POLYGON ((964100 1950200, 964100 1950300, 964200 1950300, 964200 1950200, 964100 1950200))"
39,716,다사642502,1928,3900,"POLYGON ((964200 1950200, 964200 1950300, 964300 1950300, 964300 1950200, 964200 1950200))"
39,717,다사643502,1928,3900,"POLYGON ((964300 1950200, 964300 1950300, 964400 1950300, 964400 1950200, 964300 1950200))"
39,718,다사644502,1928,3900,"POLYGON ((964400 1950200, 964400 1950300, 964500 1950300, 964500 1950200, 964400 1950200))"
39,754,다사640501,1928,3900,"POLYGON ((964000 1950100, 964000 1950200, 964100 1950200, 964100 1950100, 964000 1950100))"
39,755,다사641501,1928,3900,"POLYGON ((964100 1950100, 964100 1950200, 964200 1950200, 964200 1950100, 964100 1950100))"
39,756,다사642501,1928,3900,"POLYGON ((964200 1950100, 964200 1950200, 964300 1950200, 964300 1950100, 964200 1950100))"
39,757,다사643501,1928,3900,"POLYGON ((964300 1950100, 964300 1950200, 964400 1950200, 964400 1950100, 964300 1950100))"
39,758,다사644501,1928,3900,"POLYGON ((964400 1950100, 964400 1950200, 964500 1950200, 964500 1950100, 964400 1950100))"
39,793,다사640500,1928,3900,"POLYGON ((964000 1950000, 964000 1950100, 964100 1950100, 964100 1950000, 964000 1950000))"
39,794,다사641500,1928,3900,"POLYGON ((964100 1950000, 964100 1950100, 964200 1950100, 964200 1950000, 964100 1950000))"
39,795,다사642500,1928,3900,"POLYGON ((964200 1950000, 964200 1950100, 964300 1950100, 964300 1950000, 964200 1950000))"
39,796,다사643500,1928,3900,"POLYGON ((964300 1950000, 964300 1950100, 964400 1950100, 964400 1950000, 964300 1950000))"
39,797,다사644500,1928,3900,"POLYGON ((964400 1950000, 964400 1950100, 964500 1950100, 964500 1950000, 964400 1950000))"
40,638,다사645504,1929,3900,"POLYGON ((964500 1950400, 964500 1950500, 964600 1950500, 964600 1950400, 964500 1950400))"
40,639,다사646504,1929,3900,"POLYGON ((964600 1950400, 964600 1950500, 964700 1950500, 964700 1950400, 964600 1950400))"
40,640,다사647504,1929,3900,"POLYGON ((964700 1950400, 964700 1950500, 964800 1950500, 964800 1950400, 964700 1950400))"
40,641,다사648504,1929,3900,"POLYGON ((964800 1950400, 964800 1950500, 964900 1950500, 964900 1950400, 964800 1950400))"
40,642,다사649504,1929,3900,"POLYGON ((964900 1950400, 964900 1950500, 965000 1950500, 965000 1950400, 964900 1950400))"
40,678,다사645503,1929,3900,"POLYGON ((964500 1950300, 964500 1950400, 964600 1950400, 964600 1950300, 964500 1950300))"
40,679,다사646503,1929,3900,"POLYGON ((964600 1950300, 964600 1950400, 964700 1950400, 964700 1950300, 964600 1950300))"
40,680,다사647503,1929,3900,"POLYGON ((964700 1950300, 964700 1950400, 964800 1950400, 964800 1950300, 964700 1950300))"
40,681,다사648503,1929,3900,"POLYGON ((964800 1950300, 964800 1950400, 964900 1950400, 964900 1950300, 964800 1950300))"
40,682,다사649503,1929,3900,"POLYGON ((964900 1950300, 964900 1950400, 965000 1950400, 965000 1950300, 964900 1950300))"
40,719,다사645502,1929,3900,"POLYGON ((964500 1950200, 964500 1950300, 964600 1950300, 964600 1950200, 964500 1950200))"
40,720,다사646502,1929,3900,"POLYGON ((964600 1950200, 964600 1950300, 964700 1950300, 964700 1950200, 964600 1950200))"
40,721,다사647502,1929,3900,"POLYGON ((964700 1950200, 964700 1950300, 964800 1950300, 964800 1950200, 964700 1950200))"
40,722,다사648502,1929,3900,"POLYGON ((964800 1950200, 964800 1950300, 964900 1950300, 964900 1950200, 964800 1950200))"
40,723,다사649502,1929,3900,"POLYGON ((964900 1950200, 964900 1950300, 965000 1950300, 965000 1950200, 964900 1950200))"
40,759,다사645501,1929,3900,"POLYGON ((964500 1950100, 964500 1950200, 964600 1950200, 964600 1950100, 964500 1950100))"
40,760,다사646501,1929,3900,"POLYGON ((964600 1950100, 964600 1950200, 964700 1950200, 964700 1950100, 964600 1950100))"
40,761,다사647501,1929,3900,"POLYGON ((964700 1950100, 964700 1950200, 964800 1950200, 964800 1950100, 964700 1950100))"
40,762,다사648501,1929,3900,"POLYGON ((964800 1950100, 964800 1950200, 964900 1950200, 964900 1950100, 964800 1950100))"
40,763,다사649501,1929,3900,"POLYGON ((964900 1950100, 964900 1950200, 965000 1950200, 965000 1950100, 964900 1950100))"
40,798,다사645500,1929,3900,"POLYGON ((964500 1950000, 964500 1950100, 964600 1950100, 964600 1950000, 964500 1950000))"
40,799,다사646500,1929,3900,"POLYGON ((964600 1950000, 964600 1950100, 964700 1950100, 964700 1950000, 964600 1950000))"
40,800,다사647500,1929,3900,"POLYGON ((964700 1950000, 964700 1950100, 964800 1950100, 964800 1950000, 964700 1950000))"
40,801,다사648500,1929,3900,"POLYGON ((964800 1950000, 964800 1950100, 964900 1950100, 964900 1950000, 964800 1950000))"
40,802,다사649500,1929,3900,"POLYGON ((964900 1950000, 964900 1950100, 965000 1950100, 965000 1950000, 964900 1950000))"
41,643,다사650504,1930,3900,"POLYGON ((965000 1950400, 965000 1950500, 965100 1950500, 965100 1950400, 965000 1950400))"
41,644,다사651504,1930,3900,"POLYGON ((965100 1950400, 965100 1950500, 965200 1950500, 965200 1950400, 965100 1950400))"
41,645,다사652504,1930,3900,"POLYGON ((965200 1950400, 965200 1950500, 965300 1950500, 965300 1950400, 965200 1950400))"
41,646,다사653504,1930,3900,"POLYGON ((965300 1950400, 965300 1950500, 965400 1950500, 965400 1950400, 965300 1950400))"
41,647,다사654504,1930,3900,"POLYGON ((965400 1950400, 965400 1950500, 965500 1950500, 965500 1950400, 965400 1950400))"
41,683,다사650503,1930,3900,"POLYGON ((965000 1950300, 965000 1950400, 965100 1950400, 965100 1950300, 965000 1950300))"
41,684,다사651503,1930,3900,"POLYGON ((965100 1950300, 965100 1950400, 965200 1950400, 965200 1950300, 965100 1950300))"
41,685,다사652503,1930,3900,"POLYGON ((965200 1950300, 965200 1950400, 965300 1950400, 965300 1950300, 965200 1950300))"
41,686,다사653503,1930,3900,"POLYGON ((965300 1950300, 965300 1950400, 965400 1950400, 965400 1950300, 965300 1950300))"
41,687,다사654503,1930,3900,"POLYGON ((965400 1950300, 965400 1950400, 965500 1950400, 965500 1950300, 965400 1950300))"
41,724,다사650502,1930,3900,"POLYGON ((965000 1950200, 965000 1950300, 965100 1950300, 965100 1950200, 965000 1950200))"
41,725,다사651502,1930,3900,"POLYGON ((965100 1950200, 965100 1950300, 965200 1950300, 965200 1950200, 965100 1950200))"
41,726,다사652502,1930,3900,"POLYGON ((965200 1950200, 965200 1950300, 965300 1950300, 965300 1950200, 965200 1950200))"
41,727,다사653502,1930,3900,"POLYGON ((965300 1950200, 965300 1950300, 965400 1950300, 965400 1950200, 965300 1950200))"
41,728,다사654502,1930,3900,"POLYGON ((965400 1950200, 965400 1950300, 965500 1950300, 965500 1950200, 965400 1950200))"
41,764,다사650501,1930,3900,"POLYGON ((965000 1950100, 965000 1950200, 965100 1950200, 965100 1950100, 965000 1950100))"
41,765,다사651501,1930,3900,"POLYGON ((965100 1950100, 965100 1950200, 965200 1950200, 965200 1950100, 965100 1950100))"
41,766,다사652501,1930,3900,"POLYGON ((965200 1950100, 965200 1950200, 965300 1950200, 965300 1950100, 965200 1950100))"
41,767,다사653501,1930,3900,"POLYGON ((965300 1950100, 965300 1950200, 965400 1950200, 965400 1950100, 965300 1950100))"
41,768,다사654501,1930,3900,"POLYGON ((965400 1950100, 965400 1950200, 965500 1950200, 965500 1950100, 965400 1950100))"
41,803,다사650500,1930,3900,"POLYGON ((965000 1950000, 965000 1950100, 965100 1950100, 965100 1950000, 965000 1950000))"
41,804,다사651500,1930,3900,"POLYGON ((965100 1950000, 965100 1950100, 965200 1950100, 965200 1950000, 965100 1950000))"
41,805,다사652500,1930,3900,"POLYGON ((965200 1950000, 965200 1950100, 965300 1950100, 965300 1950000, 965200 1950000))"
41,806,다사653500,1930,3900,"POLYGON ((965300 1950000, 965300 1950100, 965400 1950100, 965400 1950000, 965300 1950000))"
41,807,다사654500,1930,3900,"POLYGON ((965400 1950000, 965400 1950100, 965500 1950100, 965500 1950000, 965400 1950000))"
48,833,다사640499,1928,3899,"POLYGON ((964000 1949900, 964000 1950000, 964100 1950000, 964100 1949900, 964000 1949900))"
48,834,다사641499,1928,3899,"POLYGON ((964100 1949900, 964100 1950000, 964200 1950000, 964200 1949900, 964100 1949900))"
48,835,다사642499,1928,3899,"POLYGON ((964200 1949900, 964200 1950000, 964300 1950000, 964300 1949900, 964200 1949900))"
48,836,다사643499,1928,3899,"POLYGON ((964300 1949900, 964300 1950000, 964400 1950000, 964400 1949900, 964300 1949900))"
48,837,다사644499,1928,3899,"POLYGON ((964400 1949900, 964400 1950000, 964500 1950000, 964500 1949900, 964400 1949900))"
48,873,다사640498,1928,3899,"POLYGON ((964000 1949800, 964000 1949900, 964100 1949900, 964100 1949800, 964000 1949800))"
48,874,다사641498,1928,3899,"POLYGON ((964100 1949800, 964100 1949900, 964200 1949900, 964200 1949800, 964100 1949800))"
48,875,다사642498,1928,3899,"POLYGON ((964200 1949800, 964200 1949900, 964300 1949900, 964300 1949800, 964200 1949800))"
48,876,다사643498,1928,3899,"POLYGON ((964300 1949800, 964300 1949900, 964400 1949900, 964400 1949800, 964300 1949800))"
48,877,다사644498,1928,3899,"POLYGON ((964400 1949800, 964400 1949900, 964500 1949900, 964500 1949800, 964400 1949800))"
48,914,다사640497,1928,3899,"POLYGON ((964000 1949700, 964000 1949800, 964100 1949800, 964100 1949700, 964000 1949700))"
48,915,다사641497,1928,3899,"POLYGON ((964100 1949700, 964100 1949800, 964200 1949800, 964200 1949700, 964100 1949700))"
48,916,다사642497,1928,3899,"POLYGON ((964200 1949700, 964200 1949800, 964300 1949800, 964300 1949700, 964200 1949700))"
48,917,다사643497,1928,3899,"POLYGON ((964300 1949700, 964300 1949800, 964400 1949800, 964400 1949700, 964300 1949700))"
48,918,다사644497,1928,3899,"POLYGON ((964400 1949700, 964400 1949800, 964500 1949800, 964500 1949700, 964400 1949700))"
48,955,다사640496,1928,3899,"POLYGON ((964000 1949600, 964000 1949700, 964100 1949700, 964100 1949600, 964000 1949600))"
48,956,다사641496,1928,3899,"POLYGON ((964100 1949600, 964100 1949700, 964200 1949700, 964200 1949600, 964100 1949600))"
48,957,다사642496,1928,3899,"POLYGON ((964200 1949600, 964200 1949700, 964300 1949700, 964300 1949600, 964200 1949600))"
48,958,다사643496,1928,3899,"POLYGON ((964300 1949600, 964300 1949700, 964400 1949700, 964400 1949600, 964300 1949600))"
48,959,다사644496,1928,3899,"POLYGON ((964400 1949600, 964400 1949700, 964500 1949700, 964500 1949600, 964400 1949600))"
48,997,다사640495,1928,3899,"POLYGON ((964000 1949500, 964000 1949600, 964100 1949600, 964100 1949500, 964000 1949500))"
48,998,다사641495,1928,3899,"POLYGON ((964100 1949500, 964100 1949600, 964200 1949600, 964200 1949500, 964100 1949500))"
48,999,다사642495,1928,3899,"POLYGON ((964200 1949500, 964200 1949600, 964300 1949600, 964300 1949500, 964200 1949500))"
48,1000,다사643495,1928,3899,"POLYGON ((964300 1949500, 964300 1949600, 964400 1949600, 964400 1949500, 964300 1949500))"
48,1001,다사644495,1928,3899,"POLYGON ((964400 1949500, 964400 1949600, 964500 1949600, 964500 1949500, 964400 1949500))"
49,838,다사645499,1929,3899,"POLYGON ((964500 1949900, 964500 1950000, 964600 1950000, 964600 1949900, 964500 1949900))"
49,839,다사646499,1929,3899,"POLYGON ((964600 1949900, 964600 1950000, 964700 1950000, 964700 1949900, 964600 1949900))"
49,840,다사647499,1929,3899,"POLYGON ((964700 1949900, 964700 1950000, 964800 1950000, 964800 1949900, 964700 1949900))"
49,841,다사648499,1929,3899,"POLYGON ((964800 1949900, 964800 1950000, 964900 1950000, 964900 1949900, 964800 1949900))"
49,842,다사649499,1929,3899,"POLYGON ((964900 1949900, 964900 1950000, 965000 1950000, 965000 1949900, 964900 1949900))"
49,878,다사645498,1929,3899,"POLYGON ((964500 1949800, 964500 1949900, 964600 1949900, 964600 1949800, 964500 1949800))"
49,879,다사646498,1929,3899,"POLYGON ((964600 1949800, 964600 1949900, 964700 1949900, 964700 1949800, 964600 1949800))"
49,880,다사647498,1929,3899,"POLYGON ((964700 1949800, 964700 1949900, 964800 1949900, 964800 1949800, 964700 1949800))"
49,881,다사648498,1929,3899,"POLYGON ((964800 1949800, 964800 1949900, 964900 1949900, 964900 1949800, 964800 1949800))"
49,882,다사649498,1929,3899,"POLYGON ((964900 1949800, 964900 1949900, 965000 1949900, 965000 1949800, 964900 1949800))"
49,919,다사645497,1929,3899,"POLYGON ((964500 1949700, 964500 1949800, 964600 1949800, 964600 1949700, 964500 1949700))"
49,920,다사646497,1929,3899,"POLYGON ((964600 1949700, 964600 1949800, 964700 1949800, 964700 1949700, 964600 1949700))"
49,921,다사647497,1929,3899,"POLYGON ((964700 1949700, 964700 1949800, 964800 1949800, 964800 1949700, 964700 1949700))"
49,922,다사648497,1929,3899,"POLYGON ((964800 1949700, 964800 1949800, 964900 1949800, 964900 1949700, 964800 1949700))"
49,923,다사649497,1929,3899,"POLYGON ((964900 1949700, 964900 1949800, 965000 1949800, 965000 1949700, 964900 1949700))"
49,960,다사645496,1929,3899,"POLYGON ((964500 1949600, 964500 1949700, 964600 1949700, 964600 1949600, 964500 1949600))"
49,961,다사646496,1929,3899,"POLYGON ((964600 1949600, 964600 1949700, 964700 1949700, 964700 1949600, 964600 1949600))"
49,962,다사647496,1929,3899,"POLYGON ((964700 1949600, 964700 1949700, 964800 1949700, 964800 1949600, 964700 1949600))"
49,963,다사648496,1929,3899,"POLYGON ((964800 1949600, 964800 1949700, 964900 1949700, 964900 1949600, 964800 1949600))"
49,964,다사649496,1929,3899,"POLYGON ((964900 1949600, 964900 1949700, 965000 1949700, 965000 1949600, 964900 1949600))"
49,1002,다사645495,1929,3899,"POLYGON ((964500 1949500, 964500 1949600, 964600 1949600, 964600 1949500, 964500 1949500))"
49,1003,다사646495,1929,3899,"POLYGON ((964600 1949500, 964600 1949600, 964700 1949600, 964700 1949500, 964600 1949500))"
49,1004,다사647495,1929,3899,"POLYGON ((964700 1949500, 964700 1949600, 964800 1949600, 964800 1949500, 964700 1949500))"
49,1005,다사648495,1929,3899,"POLYGON ((964800 1949500, 964800 1949600, 964900 1949600, 964900 1949500, 964800 1949500))"
49,1006,다사649495,1929,3899,"POLYGON ((964900 1949500, 964900 1949600, 965000 1949600, 965000 1949500, 964900 1949500))"
50,843,다사650499,1930,3899,"POLYGON ((965000 1949900, 965000 1950000, 965100 1950000, 965100 1949900, 965000 1949900))"
50,844,다사651499,1930,3899,"POLYGON ((965100 1949900, 965100 1950000, 965200 1950000, 965200 1949900, 965100 1949900))"
50,845,다사652499,1930,3899,"POLYGON ((965200 1949900, 965200 1950000, 965300 1950000, 965300 1949900, 965200 1949900))"
50,846,다사653499,1930,3899,"POLYGON ((965300 1949900, 965300 1950000, 965400 1950000, 965400 1949900, 965300 1949900))"
50,847,다사654499,1930,3899,"POLYGON ((965400 1949900, 965400 1950000, 965500 1950000, 965500 1949900, 965400 1949900))"
50,883,다사650498,1930,3899,"POLYGON ((965000 1949800, 965000 1949900, 965100 1949900, 965100 1949800, 965000 1949800))"
50,884,다사651498,1930,3899,"POLYGON ((965100 1949800, 965100 1949900, 965200 1949900, 965200 1949800, 965100 1949800))"
50,885,다사652498,1930,3899,"POLYGON ((965200 1949800, 965200 1949900, 965300 1949900, 965300 1949800, 965200 1949800))"
50,886,다사653498,1930,3899,"POLYGON ((965300 1949800, 965300 1949900, 965400 1949900, 965400 1949800, 965300 1949800))"
50,887,다사654498,1930,3899,"POLYGON ((965400 1949800, 965400 1949900, 965500 1949900, 965500 1949800, 965400 1949800))"
50,924,다사650497,1930,3899,"POLYGON ((965000 1949700, 965000 1949800, 965100 1949800, 965100 1949700, 965000 1949700))"
50,925,다사651497,1930,3899,"POLYGON ((965100 1949700, 965100 1949800, 965200 1949800, 965200 1949700, 965100 1949700))"
50,926,다사652497,1930,3899,"POLYGON ((965200 1949700, 965200 1949800, 965300 1949800, 965300 1949700, 965200 1949700))"
50,927,다사653497,1930,3899,"POLYGON ((965300 1949700, 965300 1949800, 965400 1949800, 965400 1949700, 965300 1949700))"
50,928,다사654497,1930,3899,"POLYGON ((965400 1949700, 965400 1949800, 965500 1949800, 965500 1949700, 965400 1949700))"
50,965,다사650496,1930,3899,"POLYGON ((965000 1949600, 965000 1949700, 965100 1949700, 965100 1949600, 965000 1949600))"
50,966,다사651496,1930,3899,"POLYGON ((965100 1949600, 965100 1949700, 965200 1949700, 965200 1949600, 965100 1949600))"
50,967,다사652496,1930,3899,"POLYGON ((965200 1949600, 965200 1949700, 965300 1949700, 965300 1949600, 965200 1949600))"
50,968,다사653496,1930,3899,"POLYGON ((965300 1949600, 965300 1949700, 965400 1949700, 965400 1949600, 965300 1949600))"
50,969,다사654496,1930,3899,"POLYGON ((965400 1949600, 965400 1949700, 965500 1949700, 965500 1949600, 965400 1949600))"
50,1007,다사650495,1930,3899,"POLYGON ((965000 1949500, 965000 1949600, 965100 1949600, 965100 1949500, 965000 1949500))"
50,1008,다사651495,1930,3899,"POLYGON ((965100 1949500, 965100 1949600, 965200 1949600, 965200 1949500, 965100 1949500))"
50,1009,다사652495,1930,3899,"POLYGON ((965200 1949500, 965200 1949600, 965300 1949600, 965300 1949500, 965200 1949500))"
50,1010,다사653495,1930,3899,"POLYGON ((965300 1949500, 965300 1949600, 965400 1949600, 965400 1949500, 965300 1949500))"
50,1011,다사654495,1930,3899,"POLYGON ((965400 1949500, 965400 1949600, 965500 1949600, 965500 1949500, 965400 1949500))"
60,1048,다사650494,1930,3898,"POLYGON ((965000 1949400, 965000 1949500, 965100 1949500, 965100 1949400, 965000 1949400))"
60,1049,다사651494,1930,3898,"POLYGON ((965100 1949400, 965100 1949500, 965200 1949500, 965200 1949400, 965100 1949400))"
60,1050,다사652494,1930,3898,"POLYGON ((965200 1949400, 965200 1949500, 965300 1949500, 965300 1949400, 965200 1949400))"
